road_name,risk_score
Idaho Avenue,0.00014003052665481074
South Serrano Avenue,0.00014003052665481074
Cashmere Street,0.00014003052665481074
South Avenue 55,0.00014003052665481074
South Genesee Avenue,0.00014003052665481074
East 96th Street,0.00014003052665481074
Glendon Avenue,0.00014003052665481074
Reynier Avenue,0.00014003052665481074
Waterloo Street,0.00014003052665481074
Glider Avenue,0.00014003052665481074
Grand View Boulevard,0.00014003052665481074
Douglas Street,0.00014003052665481074
East 25th Street,0.00014003052665481074
East 75th Street,0.00014003052665481074
Wonder View Drive,0.00014003052665481074
Butler Avenue,0.00014003052665481074
East 116th Place,0.00014003052665481074
Ferndale Street,0.00014003052665481074
Boden Street,0.00014003052665481074
Hughes Way,0.00014003052665481074
Echandia Street,0.00014003052665481074
Effie Street,7.001526332740537e-05
Chelsea Street,7.001526332740537e-05
South Marvin Avenue,7.001526332740537e-05
New Jersey Street,7.001526332740537e-05
Glover Place,7.001526332740537e-05
Norwalk Avenue,7.001526332740537e-05
Holman Avenue,7.001526332740537e-05
West 96th Street,7.001526332740537e-05
McConnell Avenue,7.001526332740537e-05
Ellendale Place,7.001526332740537e-05
East 90th Street,7.001526332740537e-05
El Centro Avenue,7.001526332740537e-05
West 107th Street,7.001526332740537e-05
Jackson Street,7.001526332740537e-05
Firth Avenue,7.001526332740537e-05
Geneva Street,7.001526332740537e-05
Mosher Avenue,7.001526332740537e-05
East Lanzit Avenue,7.001526332740537e-05
Coronado Terrace,7.001526332740537e-05
Avenue 51,7.001526332740537e-05
South Swall Drive,7.001526332740537e-05
Sunset Place,7.001526332740537e-05
North Carolwood Drive,7.001526332740537e-05
West 84th Place,7.001526332740537e-05
Evanston Street,7.001526332740537e-05
Hanover Street,7.001526332740537e-05
Colby Avenue,7.001526332740537e-05
South Doheny Drive,7.001526332740537e-05
South Rossmore Avenue,7.001526332740537e-05
South Dacotah Street,7.001526332740537e-05
Vineyard Avenue,7.001526332740537e-05
Loring Avenue,7.001526332740537e-05
Van Horne Avenue,7.001526332740537e-05
Ripple Place,7.001526332740537e-05
Homewood Road,7.001526332740537e-05
South Budlong Avenue,7.001526332740537e-05
West Avenue 31,7.001526332740537e-05
Griffith Park Road,7.001526332740537e-05
Hetzler Road,7.001526332740537e-05
North Madison Avenue,7.001526332740537e-05
Manitou Avenue,7.001526332740537e-05
Lauriston Avenue,7.001526332740537e-05
Waring Avenue,7.001526332740537e-05
Pontius Avenue,7.001526332740537e-05
Hillsdale Drive,7.001526332740537e-05
Beard Street,7.001526332740537e-05
Selma Avenue,7.001526332740537e-05
North Rampart Boulevard,7.001526332740537e-05
North Hope Street,7.001526332740537e-05
Willoughby Avenue,7.001526332740537e-05
Stevely Avenue,7.001526332740537e-05
West 80th Street,7.001526332740537e-05
Leimert Boulevard,7.001526332740537e-05
South Fickett Street,7.001526332740537e-05
South Formosa Avenue,7.001526332740537e-05
East 5th Street,7.001526332740537e-05
East 70th Street,7.001526332740537e-05
East 9th Street,7.001526332740537e-05
Avenue 45,7.001526332740537e-05
East 7th Place,7.001526332740537e-05
North Union Avenue,7.001526332740537e-05
East Fairmount Street,7.001526332740537e-05
South Detroit Street,7.001526332740537e-05
Molino Street,7.001526332740537e-05
West 29th Place,7.001526332740537e-05
La Calandria Way,7.001526332740537e-05
del Norte Street,7.001526332740537e-05
Vignes Street,7.001526332740537e-05
West 12th Place,7.001526332740537e-05
East 78th Street,7.001526332740537e-05
Avenue of the Palms,7.001526332740537e-05
Rosemont Avenue,7.001526332740537e-05
South Westgate Avenue,7.001526332740537e-05
Brentwood Street,7.001526332740537e-05
North Gardner Street,7.001526332740537e-05
Naud Street,7.001526332740537e-05
Ocean View Avenue,7.001526332740537e-05
Paloma Street,7.001526332740537e-05
Rodney Drive,7.001526332740537e-05
South Laurel Avenue,7.001526332740537e-05
West Silver Lake Drive,7.001526332740537e-05
West 35th Street,7.001526332740537e-05
East 110th Street,7.001526332740537e-05
East 51st Street,7.001526332740537e-05
East 74th Street,7.001526332740537e-05
Sheffield Avenue,7.001526332740537e-05
Arroyo Seco Avenue,7.001526332740537e-05
Duane Street,7.001526332740537e-05
International Road,7.001526332740537e-05
Kingsley Drive,7.001526332740537e-05
South Lake Street,7.001526332740537e-05
Saint Paul Avenue,7.001526332740537e-05
Oak Grove Drive,7.001526332740537e-05
South Benton Way,7.001526332740537e-05
East 76th Place,7.001526332740537e-05
Gower Street,7.001526332740537e-05
Missouri Avenue,7.001526332740537e-05
Magnolia Avenue,7.001526332740537e-05
North Alexandria Avenue,7.001526332740537e-05
Union Pacific Avenue,7.001526332740537e-05
North Beaudry Avenue,7.001526332740537e-05
Barlow Street,7.001526332740537e-05
North Saint Andrews Place,7.001526332740537e-05
Stephen S Wise Drive,7.001526332740537e-05
August Street,7.001526332740537e-05
Manning Court,7.001526332740537e-05
Violet Street,7.001526332740537e-05
National Place,7.001526332740537e-05
West 51st Place,7.001526332740537e-05
North Bentley Avenue,7.001526332740537e-05
East 105th Street,7.001526332740537e-05
Genesee Avenue,7.001526332740537e-05
South Carmelina Avenue,7.001526332740537e-05
West 127th Street,7.001526332740537e-05
South Barrington Place,7.001526332740537e-05
Bates Avenue,7.001526332740537e-05
South Bernal Avenue,7.001526332740537e-05
East 31st Street,7.001526332740537e-05
Atwood Place,7.001526332740537e-05
East 60th Street,7.001526332740537e-05
Lake Shore Avenue,7.001526332740537e-05
Avenue 24,7.001526332740537e-05
Javis Street,7.001526332740537e-05
Mozart Street,7.001526332740537e-05
South Coronado Street,7.001526332740537e-05
Stockbridge Avenue,7.001526332740537e-05
Benda Street,7.001526332740537e-05
Orchard Avenue,7.001526332740537e-05
Cheviot Vista Place,7.001526332740537e-05
South Sycamore Avenue,7.001526332740537e-05
North Saint Louis Street,7.001526332740537e-05
Moreno Avenue,7.001526332740537e-05
Ellsworth Street,7.001526332740537e-05
Sawyer Street,7.001526332740537e-05
Branden Street,7.001526332740537e-05
Oakstone Way,7.001526332740537e-05
Sotello Street,7.001526332740537e-05
Camulos Place,7.001526332740537e-05
El Paso Drive,7.001526332740537e-05
Seneca Avenue,7.001526332740537e-05
Morgan Avenue,7.001526332740537e-05
Fairview Boulevard,7.001526332740537e-05
Esther Avenue,7.001526332740537e-05
Glenview Avenue,7.001526332740537e-05
Wonderland Avenue,7.001526332740537e-05
Lakeridge Place,7.001526332740537e-05
West 41st Drive,7.001526332740537e-05
Westwood Plaza,7.001526332740537e-05
Virginia Avenue,7.001526332740537e-05
Francis Place,7.001526332740537e-05
Prado Street,7.001526332740537e-05
Faris Drive,7.001526332740537e-05
North Sycamore Avenue,7.001526332740537e-05
University Avenue,7.001526332740537e-05
West 55th Street,7.001526332740537e-05
Gilbert Place,7.001526332740537e-05
North Chicago Street,7.001526332740537e-05
North Kenmore Avenue,7.001526332740537e-05
Ashton Avenue,7.001526332740537e-05
North Mariposa Avenue,7.001526332740537e-05
South Ardmore Avenue,7.001526332740537e-05
Whitworth Drive,7.001526332740537e-05
Avenue 23,7.001526332740537e-05
Herkimer Street,7.001526332740537e-05
North Coronado Street,7.001526332740537e-05
South Westlake Avenue,7.001526332740537e-05
West 91st Street,7.001526332740537e-05
South Kenmore Avenue,7.001526332740537e-05
South Layton Drive,7.001526332740537e-05
Edenhurst Avenue,7.001526332740537e-05
North Las Palmas Avenue,7.001526332740537e-05
East 116th Street,7.001526332740537e-05
West 135th Street,7.001526332740537e-05
Saint Elmo Drive,7.001526332740537e-05
Thomas Street,7.001526332740537e-05
Colton Street,7.001526332740537e-05
Veselich Avenue,7.001526332740537e-05
East 49th Street,7.001526332740537e-05
Western Heritage Way,7.001526332740537e-05
Hollister Avenue,7.001526332740537e-05
Merrick Street,7.001526332740537e-05
Calada Street,7.001526332740537e-05
Amethyst Street,7.001526332740537e-05
North Fresno Street,7.001526332740537e-05
Pico Boulevard,7.001526332740537e-05
West 41st Place,7.001526332740537e-05
Carroll Avenue,7.001526332740537e-05
Avenue 64,7.001526332740537e-05
East 32nd Street,7.001526332740537e-05
West 73rd Street,7.001526332740537e-05
North Serrano Avenue,7.001526332740537e-05
Holly Drive,7.001526332740537e-05
Judge John Aiso Street,7.001526332740537e-05
East 87th Street,7.001526332740537e-05
Deronda Drive,7.001526332740537e-05
Granada Street,7.001526332740537e-05
North La Cienega Boulevard,7.001526332740537e-05
La Roda Avenue,7.001526332740537e-05
Kelton Avenue,7.001526332740537e-05
Vermont Canyon Road,7.001526332740537e-05
Dalton Avenue,7.001526332740537e-05
Kentucky Drive,7.001526332740537e-05
Eagle Vista Drive,7.001526332740537e-05
Axtell Street,7.001526332740537e-05
Kansas Avenue,7.001526332740537e-05
Laveta Terrace,7.001526332740537e-05
East 95th Street,7.001526332740537e-05
East 89th Street,7.001526332740537e-05
North Martel Avenue,7.001526332740537e-05
East Avenue 44,7.001526332740537e-05
Kittyhawk Avenue,7.001526332740537e-05
Flight Avenue,7.001526332740537e-05
Piper Avenue,7.001526332740537e-05
Glencoe Way,7.001526332740537e-05
South Concord Street,7.001526332740537e-05
Allenford Avenue,7.001526332740537e-05
Texas Avenue,7.001526332740537e-05
Essex Street,7.001526332740537e-05
East 88th Street,7.001526332740537e-05
Huntington Drive South,7.001526332740537e-05
La Riba Way,7.001526332740537e-05
Chavez Ravine Place,7.001526332740537e-05
North Cummings Street,7.001526332740537e-05
Scout Way,7.001526332740537e-05
Lee Street,7.001526332740537e-05
Lowell Avenue,7.001526332740537e-05
Diamond Street,7.001526332740537e-05
North Curson Avenue,7.001526332740537e-05
Abernathy Drive,7.001526332740537e-05
Norfolk Street,7.001526332740537e-05
Myra Avenue,7.001526332740537e-05
7th Avenue,7.001526332740537e-05
East Jefferson Boulevard,7.001526332740537e-05
Addison Way,7.001526332740537e-05
Arapahoe Street,7.001526332740537e-05
Caspar Avenue,7.001526332740537e-05
Leighton Avenue,7.001526332740537e-05
Apple Street,7.001526332740537e-05
East 48th Street,7.001526332740537e-05
Garden Avenue,7.001526332740537e-05
Pennsylvania Avenue,7.001526332740537e-05
North Commonwealth Avenue,7.001526332740537e-05
Yale Street,7.001526332740537e-05
9th Avenue,7.001526332740537e-05
Highland View Avenue,7.001526332740537e-05
Sardonyx Street,7.001526332740537e-05
Sunset Boulevard Frontage Road,7.001526332740537e-05
West 104th Place,7.001526332740537e-05
Rogers Avenue,7.001526332740537e-05
Carlton Way,7.001526332740537e-05
Flight Place,7.001526332740537e-05
North Toluca Street,7.001526332740537e-05
Maceo Street,7.001526332740537e-05
North Westmoreland Avenue,7.001526332740537e-05
West 66th Street,7.001526332740537e-05
South Burlington Avenue,7.001526332740537e-05
Via Las Vegas,7.001526332740537e-05
East 91st Street,7.001526332740537e-05
Fredonia Drive,7.001526332740537e-05
Murchison Street,7.001526332740537e-05
Hillcrest Road,7.001526332740537e-05
North Rossmore Avenue,7.001526332740537e-05
Eastlake Avenue,7.001526332740537e-05
Division Place,7.001526332740537e-05
Federal Avenue,7.001526332740537e-05
Wallace Avenue,7.001526332740537e-05
Laurel Canyon Boulevard,7.001526332740537e-05
Mayberry Street,7.001526332740537e-05
Ramsgate Avenue,7.001526332740537e-05
Ganahl Street,7.001526332740537e-05
Dundas Street,7.001526332740537e-05
South Evergreen Avenue,7.001526332740537e-05
Robinson Street,7.001526332740537e-05
East 4th Place,7.001526332740537e-05
La Clede Avenue,7.001526332740537e-05
Fitch Drive,7.001526332740537e-05
North Juanita Avenue,7.001526332740537e-05
Valparaiso Street,7.001526332740537e-05
East 99th Place,7.001526332740537e-05
Ewing Street,7.001526332740537e-05
Helms Place,7.001526332740537e-05
Edgewood Place,7.001526332740537e-05
Vista Del Mar,7.001526332740537e-05
Warner Avenue,7.001526332740537e-05
Ashby Avenue,7.001526332740537e-05
Foothill Drive,7.001526332740537e-05
Glenfeliz Boulevard,7.001526332740537e-05
Stoner Avenue,7.001526332740537e-05
Walgrove Avenue,7.001526332740537e-05
Hallett Avenue,7.001526332740537e-05
Ventura Boulevard,7.001526332740537e-05
Gambier Street,7.001526332740537e-05
Grattan Street,7.001526332740537e-05
North Westlake Avenue,7.001526332740537e-05
West 61st Street,7.001526332740537e-05
Boston Street,7.001526332740537e-05
Bledsoe Avenue,7.001526332740537e-05
East 34th Street,7.001526332740537e-05
South Mullen Avenue,7.001526332740537e-05
West 105th Street,7.001526332740537e-05
Virgil Avenue,7.001526332740537e-05
North Fuller Avenue,7.001526332740537e-05
Bernard Street,7.001526332740537e-05
South Boylston Street,7.001526332740537e-05
Clifford Street,7.001526332740537e-05
